VARNAMES:,CID,CIDint,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,LENSDMU,LENSDMUERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_LOGSFR,HOST_LOGSFR_ERR,HOST_LOGsSFR,HOST_LOGsSFR_ERR,HOST_COLOR,HOST_COLOR_ERR,HOST_MAG_g,HOST_MAG_i,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_i,HOST_SBMAG_g,HOST_SBMAG_i,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,SNRSUM,BANDLIST,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RADIUS_POP,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2_BEAMS,PROBCC_BEAMS,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,IDSAMPLE,IZBIN
SN:,2008gl,80,65,1,VOID,3,0,0.03354,0.00016,0.03246,0.00016,0.03272,0.00088,-7.52E+01,250,0,0,2.43E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.796,2.90E-02,-3.61E-01,9.639,-1.12E+01,9.63904,1.652,-999,999,999,-999,-999,99,99,54768.6094,90.79462,90.79458,90.79456,664.41168,bcdeiABCD,54768.5117,0.1154,-1.46E+00,0.10817,-4.33E-02,1.18E-02,16.50514,1.27E-02,4.49E-03,5.27E-05,3.54E-04,-1.92E-06,-4.80E-07,124,27.44181,1,0.507664,-9,-9,-9,-9,-9,0,35.80144,35.78825,0.09551,0.096,0.0303,0.0562,-0.0212,-0.222,0.0344,0.0105,-0.85,0.00E+00,8910,-0.0626,0.002,1,0.0038,0,0
SN:,2007ae,83,64,1,VOID,3,0,0.06499,0.00036,0.06485,0.00036,0.06533,0.00096,-1.35E+02,250,0,0,3.85E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,11.242,5.50E-02,1.675,0.266,-9.57E+00,0.27163,1.091,-999,999,999,-999,-999,99,99,54157.5312,51.20483,51.20413,41.26001,176.28722,qrst,54154.125,0.5625,1.13497,0.22478,-6.18E-06,1.81E-02,17.53411,3.03E-02,1.74E-03,4.86E-05,4.91E-05,5.27E-06,-7.25E-08,44,40.09059,0.63986,0.378323,-9,-9,-9,-9,-9,0,37.1436,37.3383,0.10151,0.1021,0.0644,0.0286,-0.2239,-2.206,0.0292,0.0136,4.08,0.00E+00,2867,-0.0744,0.004,1,0.0041,0,1
SN:,2003ch,85,63,1,VOID,3,0,0.02833,0.00012,0.02895,0.00012,0.02919,0.00087,-7.12E+01,250,0,0,6.04E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.741,0.117,0.329,10.329,-1.04E+01,10.32966,1.445,-999,999,999,-999,-999,99,99,52729.1602,71.88485,71.88293,67.36046,227.13997,vwxy,52725.7969,0.4078,-1.26E+00,0.33302,-3.80E-02,2.33E-02,16.43226,3.13E-02,4.80E-03,1.38E-04,2.57E-03,-3.35E-06,-2.29E-06,19,12.65496,0.85576,0.43729,-9,-9,-9,-9,-9,0,35.74741,35.53114,0.11333,0.1139,0.0614,0.0629,0.1819,1.605,0.0344,0.0105,2.01,0.00E+00,8910,-0.0636,0.002,1,0.0039,0,0
SN:,2008hj,87,65,1,VOID,3,0,0.03761,0.00015,0.03643,0.00015,0.03682,0.00088,-1.12E+02,250,0,0,3.09E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.203,6.20E-02,-2.26E+00,0.439,-1.25E+01,0.44336,0.921,-999,999,999,-999,-999,99,99,54801.6016,87.46794,87.46788,87.46787,666.15802,bcdeiABCD,54802.3242,0.0652,0.31611,6.44E-02,-5.97E-02,9.06E-03,16.48279,1.06E-02,4.58E-03,4.46E-05,7.83E-05,-6.97E-07,-2.94E-07,91,61.59511,0.99226,0.225267,-9,-9,-9,-9,-9,0,36.11617,36.05109,0.08907,0.0895,0.0241,0.0501,0.0307,0.344,0.0344,0.0105,-0.92,0.00E+00,8372,-0.0486,0.002,1,0.0036,0,0
SN:,2003U,89,63,1,VOID,3,0,0.0281,0,0.02794,0,0.02833,0.00086,-1.14E+02,250,0,0,2.55E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.422,0.116,1.269,0.349,-9.15E+00,0.36777,0.748,-999,999,999,-999,-999,99,99,52673.5273,83.01785,77.05408,71.88412,217.89464,vwxy,52677.3477,0.2665,-2.70E+00,0.93205,-5.91E-02,6.03E-02,16.20729,7.68E-02,5.90E-03,4.18E-04,4.37E-02,-3.19E-04,-2.38E-05,13,2.07568,0.99972,0.921049,-9,-9,-9,-9,-9,0,35.33929,35.46614,0.14709,0.1479,0.112,0.0648,-0.1613,-1.096,0.0344,0.0105,1.16,0.00E+00,3922,-0.0579,0.003,1,0.0037,0,0
SN:,2004gs,93,5,1,VOID,3,0,0.0274,0.00001,0.02829,0.00001,0.02857,0.00086,-7.98E+01,250,0,0,2.65E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.606,0.126,-1.28E-01,9.872,-1.07E+01,9.8728,1.47,-999,999,999,-999,-999,99,99,53357.7695,87.46792,87.46783,83.96672,572.42419,bcdeh,53356.2109,0.1519,-2.27E+00,0.11623,0.1442,1.61E-02,16.8921,1.76E-02,3.14E-03,5.11E-05,4.41E-04,-1.53E-06,-6.46E-07,107,43.90533,1,0.895379,-9,-9,-9,-9,-9,0,35.54768,35.48286,0.1661,0.167,0.0396,0.0643,0.0304,0.183,0.0344,0.0105,0.24,0.00E+00,876,-0.1475,0.008,1,0.0206,0,0
SN:,2007R,94,64,1,VOID,3,0,0.03081,0.00001,0.03126,0.00001,0.03174,0.00086,-1.40E+02,250,0,0,4.02E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,11.005,0.135,0.631,10.631,-1.04E+01,10.63186,1.331,-999,999,999,-999,-999,99,99,54129.2578,71.88404,63.36769,56.64482,276.66785,qrst,54128.8125,0.4254,-1.55E+00,0.23547,-1.22E-01,2.79E-02,16.3683,4.53E-02,5.09E-03,2.13E-04,3.36E-03,-2.17E-05,-4.17E-06,55,43.85337,0.85987,0.657667,-9,-9,-9,-9,-9,0,35.84381,35.71696,0.10624,0.1068,0.0609,0.0579,0.0924,0.87,0.0344,0.0105,0.07,0.00E+00,2278,-0.0108,0.003,1,0.003,0,0
SN:,2004L,95,63,1,VOID,3,0,0.03229,0.00001,0.03344,0.00001,0.03373,0.00086,-8.35E+01,250,0,0,2.74E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.454,9.60E-02,0.696,0.663,-9.76E+00,0.66991,0.925,-999,999,999,-999,-999,99,99,53034.4219,56.64587,42.93119,36.94147,172.1741,vwxy,53028.25,0.6381,-3.64E-01,0.23707,0.15,2.41E-02,16.97786,4.18E-02,2.90E-03,1.12E-04,2.17E-04,-9.73E-07,-2.68E-07,24,31.68636,0.13496,0.514488,-9,-9,-9,-9,-9,0,35.9177,35.85113,0.18249,0.1835,0.0914,0.0546,0.0322,0.176,0.0344,0.0105,0.42,0.00E+00,2378,-0.1291,0.006,1,0.0207,0,0
SN:,2009ad,100,65,1,VOID,3,0,0.0284,0,0.02834,0,0.02844,0.00086,-3.05E+01,250,0,0,9.60E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.452,8.50E-02,0.508,8.106,-9.94E+00,8.10645,1.28,-999,999,999,-999,-999,99,99,54885.5508,90.79514,90.79504,90.79489,687.93805,bcdeiABCD,54886.9883,0.0532,0.19163,5.04E-02,-5.00E-02,9.58E-03,15.88406,2.09E-02,7.95E-03,1.53E-04,7.70E-05,-1.39E-06,-1.45E-06,126,121.82195,0.58863,0.178397,-9,-9,-9,-9,-9,0,35.46983,35.47514,0.09652,0.097,0.0124,0.0646,-0.0397,-0.412,0.0344,0.0105,-0.71,0.00E+00,8723,-0.0527,0.002,1,0.0038,0,0
SN:,2005M,103,64,1,VOID,3,0,0.02484,0.00005,0.02584,0.00005,0.02598,0.00086,-4.21E+01,250,0,0,2.68E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,9.925,8.30E-02,0.333,1.941,-9.59E+00,1.94277,0.493,-999,999,999,-999,-999,99,99,53406.7188,87.46787,87.46783,87.4676,976.21234,bcdehqrst,53406.8281,0.0553,1.16446,4.94E-02,2.72E-04,9.56E-03,15.63251,1.07E-02,1.00E-02,9.91E-05,5.02E-05,-1.08E-06,-7.25E-07,193,173.49997,0.83985,0.388153,-9,-9,-9,-9,-9,0,35.16595,35.27238,0.13838,0.1391,0.0241,0.0706,-0.1408,-1.018,0.0344,0.0105,0.87,0.00E+00,1293,-0.0274,0.007,1,0.0123,0,0
SN:,2007bd,104,64,1,VOID,3,0,0.03044,0.0001,0.03141,0.0001,0.0312,0.00087,62.7,250,0,0,2.92E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.638,0.112,0.753,10.753,-9.89E+00,10.75358,1.247,-999,999,999,-999,-999,99,99,54207.5508,108.07312,98.20609,98.20271,636.87134,bcdeiqrst,54206.9648,0.0935,-1.25E+00,0.1191,-9.00E-02,1.27E-02,16.25512,1.44E-02,5.65E-03,7.49E-05,1.05E-04,-2.08E-06,-1.88E-07,87,46.82145,0.99987,0.513255,-9,-9,-9,-9,-9,0,35.70509,35.67919,0.10022,0.1008,0.0449,0.0589,-0.0085,-0.085,0.0344,0.0105,-0.8,0.00E+00,5931,-0.034,0.002,1,0.0033,0,0
SN:,2007jg,107,5,1,VOID,3,0,0.03707,0.00001,0.03652,0.00001,0.03756,0.00086,-2.98E+02,250,0,0,9.13E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,9.521,0.121,-4.99E-01,0.504,-1.00E+01,0.51832,1.408,-999,999,999,-999,-999,99,99,54368.8398,87.46786,83.96661,76.85849,495.8898,bcdei,54366.8633,0.1538,-4.90E-01,0.12199,-1.54E-02,1.35E-02,16.98633,2.15E-02,2.88E-03,5.71E-05,4.62E-04,-1.36E-06,-5.43E-07,66,48.07914,0.95246,0.171284,-9,-9,-9,-9,-9,0,36.30183,36.09279,0.12175,0.1224,0.0331,0.0491,0.1746,1.434,0.0344,0.0105,1.64,0.00E+00,3768,-0.0391,0.003,1,0.0101,0,0
SN:,2003kc,108,63,1,VOID,3,0,0.03316,0.00001,0.0341,0.00001,0.03479,0.00086,-2.01E+02,250,0,0,1.76E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.649,0.137,0.512,0.156,-1.01E+01,0.20762,0.843,-999,999,999,-999,-999,99,99,52983.4336,59.82013,53.78858,33.43205,158.20462,vwxy,52977.9141,0.5679,-7.54E-01,0.30881,7.76E-02,3.41E-02,16.81702,5.25E-02,3.37E-03,1.63E-04,4.31E-03,-8.84E-06,-5.16E-06,15,30.87596,9.13E-03,0.36061,-9,-9,-9,-9,-9,0,35.90221,35.91962,0.14684,0.1476,0.0538,0.0529,-0.0518,-0.353,0.0344,0.0105,0.08,0.00E+00,4179,-0.1126,0.003,1,0.0146,0,0
SN:,2007sw,109,65,1,VOID,3,0,0.02428,0.00006,0.025,0.00006,0.02517,0.00086,-5.08E+01,250,0,0,1.61E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.483,0.155,0.501,0.762,-9.98E+00,0.7776,1.071,-999,999,999,-999,-999,99,99,54470.5,45.87132,39.68275,34.96514,194.21451,ABCD,54467.9844,0.2567,0.38073,0.12267,8.42E-02,1.90E-02,15.98079,2.50E-02,7.27E-03,1.67E-04,2.58E-04,-8.90E-07,-2.71E-06,68,87.32932,5.73E-02,0.307948,-9,-9,-9,-9,-9,0,35.21658,35.20281,0.15507,0.1559,0.0429,0.0728,-0.0206,-0.133,0.0344,0.0105,0.08,0.00E+00,1042,-0.0926,0.009,1,0.0157,0,0
SN:,2010ag,110,66,1,VOID,3,0,0.0334,0.00002,0.03336,0.00002,0.03335,0.00086,3.24,250,0,0,2.64E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.57,0.134,0.635,1.188,-9.94E+00,1.19553,1.252,-999,999,999,-999,-999,99,99,55270.5,70.92238,69.44401,60.60644,296.83228,EFGH,55271.4844,0.2355,0.76278,0.15691,0.14291,1.74E-02,16.47021,2.25E-02,4.63E-03,9.58E-05,1.00E-03,-5.59E-06,-1.41E-06,39,46.39498,0.19379,0.539975,-9,-9,-9,-9,-9,0,35.617,35.82905,0.16113,0.162,0.0389,0.0552,-0.2465,-1.53,0.0344,0.0105,2.48,0.00E+00,1841,-0.1238,0.006,1,0.0202,0,0
SN:,2005na,111,64,1,VOID,3,0,0.02665,0.00008,0.02717,0.00008,0.02748,0.00086,-8.89E+01,250,0,0,6.68E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,11.11,0.257,0.232,10.232,-1.09E+01,10.23523,1.473,-999,999,999,-999,-999,99,99,53740.7695,90.79507,87.46818,87.46818,739.36664,bcdehiqrst,53741.2383,0.1399,-4.44E-01,7.97E-02,-8.55E-02,1.04E-02,15.70648,1.69E-02,9.36E-03,1.46E-04,1.42E-04,-2.25E-06,-1.10E-06,131,114.39594,0.84873,0.321193,-9,-9,-9,-9,-9,0,35.27905,35.39735,0.09883,0.0994,0.0261,0.0668,-0.1527,-1.545,0.0344,0.0105,1.55,0.00E+00,1455,-0.035,0.004,1,0.0034,0,0
SN:,2006on,114,64,1,VOID,3,0,0.07191,0.00001,0.07068,0.00001,0.07089,0.00089,-6.09E+01,250,0,0,0.12214,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.168,0.116,-5.57E-01,9.443,-1.07E+01,9.44371,1.307,-999,999,999,-999,-999,99,99,54061.1914,29.66291,27.34324,25.35419,86.88871,qrst,54065.0586,0.4928,-5.75E-01,0.5961,7.07E-02,5.27E-02,18.17553,6.36E-02,9.63E-04,5.64E-05,1.06E-02,-1.20E-05,-1.52E-06,19,29.35153,6.07E-02,0.303672,-9,-9,-9,-9,-9,0,37.37352,37.52686,0.17793,0.1761,0.1555,0.0264,-0.1753,-0.985,0.022,0.0202,1.31,0.00E+00,766,-0.1735,0.009,1,0.0056,0,2
SN:,2006cq,116,64,1,VOID,3,0,0.04844,0.00002,0.04928,0.00002,0.04944,0.00088,-4.47E+01,250,0,0,1.29E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,11.161,0.335,8.50E-02,10.085,-1.11E+01,10.09056,1.362,-999,999,999,-999,-999,99,99,53891.2461,67.36161,63.37006,63.36678,214.51912,qrst,53890.3867,0.4114,0.85248,0.42708,1.70E-02,1.96E-02,17.31911,1.99E-02,2.12E-03,3.89E-05,4.48E-03,-6.45E-06,-6.27E-07,16,11.4115,0.7834,0.289725,-9,-9,-9,-9,-9,0,36.83597,36.70724,0.11527,0.1159,0.0611,0.0375,0.0996,0.864,0.0292,0.0136,0.22,0.00E+00,7483,-0.0827,0.003,1,0.0069,0,1
SN:,2004as,117,63,1,VOID,3,0,0.03139,0.00001,0.0325,0.00001,0.03296,0.00086,-1.36E+02,250,0,0,1.32E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,8.681,0.207,1.043,1.939,-7.64E+00,1.95002,-5.80E-02,-999,999,999,-999,-999,99,99,53088.2461,51.20417,44.74025,38.27887,202.40407,vwxy,53086.0547,0.1743,0.22578,0.16985,5.88E-02,1.87E-02,16.69655,2.18E-02,3.76E-03,7.56E-05,7.93E-04,-5.67E-06,-1.22E-06,23,26.79359,0.26485,0.209872,-9,-9,-9,-9,-9,0,35.89486,35.79948,0.16804,0.1689,0.0476,0.0558,0.061,0.363,0.0344,0.0105,0.36,0.00E+00,3548,-0.0345,0.005,1,0.0216,0,0
SN:,2007kk,118,65,1,VOID,3,0,0.04177,0.00016,0.0413,0.00016,0.04285,0.00088,-4.47E+02,250,0,0,0.19586,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,11.055,8.30E-02,1.27,0.389,-9.79E+00,0.39776,0.836,-999,999,999,-999,-999,99,99,54384.5,48.78147,45.24969,41.49358,251.16977,ABCD,54383.5781,0.2906,0.91186,0.14194,1.06E-02,1.74E-02,16.70215,4.17E-02,3.74E-03,1.44E-04,1.17E-04,3.90E-07,-1.97E-06,92,100.65813,0.25204,0.305996,-9,-9,-9,-9,-9,0,36.24371,36.38608,0.10859,0.1092,0.0395,0.0431,-0.1768,-1.628,0.0344,0.0105,2,0.00E+00,7483,-0.0774,0.003,1,0.0071,0,0
SN:,2006bu,124,64,1,VOID,3,0,0.084,0.006,0.08499,0.006,0.08478,0.00607,59.2,250,0,0,2.21E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.695,0.109,1.016,0.584,-9.68E+00,0.59409,1.18,-999,999,999,-999,-999,99,99,53858.3555,38.27975,34.52496,33.43193,108.4634,qrst,53854.0898,1.3951,2.32351,0.85116,-4.59E-02,3.63E-02,18.0318,4.56E-02,1.10E-03,4.62E-05,1.90E-02,-5.06E-06,-9.67E-07,15,15.54473,0.41294,0.789444,-9,-9,-9,-9,-9,0,37.92895,37.93253,0.12101,0.1198,0.1062,0.0222,-0.0255,-0.211,0.022,0.0202,-0.39,0.00E+00,119,-0.0175,0.017,1,0.0016,0,2
SN:,2006mo,125,64,1,VOID,3,0,0.03718,0.00016,0.03616,0.00016,0.03702,0.00088,-2.49E+02,250,0,0,3.83E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.763,8.30E-02,-1.25E+00,8.746,-1.20E+01,8.74639,1.541,-999,999,999,-999,-999,99,99,54046.1523,63.36842,63.36614,59.81821,225.5551,qrst,54047.4727,0.4165,-2.64E+00,0.33372,2.57E-02,3.37E-02,17.14872,4.95E-02,2.48E-03,1.13E-04,4.27E-03,-7.46E-06,-3.07E-06,28,14.19295,0.98576,0.882634,-9,-9,-9,-9,-9,0,36.05893,36.06185,0.13299,0.1337,0.0705,0.0498,-0.0373,-0.281,0.0344,0.0105,-0.16,0.00E+00,2722,-0.0919,0.004,1,0.009,0,0
SN:,2007su,126,65,1,VOID,3,0,0.02783,0.00001,0.0266,0.00001,0.0274,0.00086,-2.32E+02,250,0,0,7.16E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,8.795,0.165,-1.04E+00,4.031,-9.84E+00,4.03438,0.763,-999,999,999,-999,-999,99,99,54465.1016,55.86639,49.50506,27.70123,148.9377,ABCD,54460.1133,0.5131,0.63116,0.3936,0.21538,2.86E-02,16.65248,4.15E-02,3.92E-03,1.50E-04,6.52E-03,-1.49E-05,-3.38E-06,15,7.51216,0.94185,0.748126,-9,-9,-9,-9,-9,0,35.4032,35.39355,0.22075,0.2219,0.053,0.067,-0.0248,-0.112,0.0344,0.0105,0.79,0.00E+00,205,-0.0109,0.037,1,0.0402,0,0
SN:,2010dt,127,66,1,VOID,3,0,0.05286,0.00002,0.05291,0.00002,0.05316,0.00088,-6.91E+01,250,0,0,2.91E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.69,0.221,0.437,10.437,-1.03E+01,10.43934,1.125,-999,999,999,-999,-999,99,99,55355.3008,40.32245,38.75971,35.84298,106.26783,EFGH,55361.5977,0.2003,0.42965,0.63063,-3.21E-02,4.88E-02,17.40374,6.84E-02,1.96E-03,1.23E-04,2.70E-02,-7.25E-05,-5.79E-06,7,16.04191,2.47E-02,0.178726,-9,-9,-9,-9,-9,0,36.98605,36.87202,0.10267,0.1032,0.0651,0.0349,0.0849,0.827,0.0292,0.0136,-0.08,0.00E+00,9221,-0.0653,0.002,1,0.0038,0,1
SN:,2007O,130,64,1,VOID,3,0,0.03694,0.00001,0.03732,0.00001,0.03818,0.00087,-2.46E+02,250,0,0,1.99E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.758,4.70E-02,1.448,0.317,-9.31E+00,0.32047,0.894,-999,999,999,-999,-999,99,99,54128.5156,71.88401,63.36964,56.64495,286.23346,qrst,54123.8516,0.4755,-6.98E-02,0.14856,-7.37E-02,1.97E-02,16.43757,3.46E-02,4.78E-03,1.52E-04,-4.42E-04,8.10E-06,-2.76E-06,47,55.66634,0.18088,0.24691,-9,-9,-9,-9,-9,0,36.04309,36.12776,0.09272,0.0932,0.0396,0.0483,-0.1191,-1.284,0.0344,0.0105,0.69,0.00E+00,5773,-0.0418,0.002,1,0.0034,0,0
SN:,2003ic,132,63,1,VOID,3,0,0.05311,0.00002,0.05196,0.00002,0.05126,0.00088,198.53,250,0,0,3.24E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,11.58,0.146,1.053,11.053,-1.05E+01,11.05396,1.601,-999,999,999,-999,-999,99,99,52909.3125,53.78854,44.74105,35.6939,109.94228,vwxy,52906.1719,1.3019,-2.07E+00,0.47282,-2.54E-02,4.03E-02,17.34653,7.66E-02,2.07E-03,1.46E-04,4.35E-03,9.52E-06,-3.38E-06,15,9.82909,0.83035,0.694365,-9,-9,-9,-9,-9,0,36.49961,36.79447,0.13259,0.1333,0.1038,0.0362,-0.324,-2.444,0.0292,0.0136,5.73,0.00E+00,5914,-0.0782,0.003,1,0.0042,0,1
SN:,2008Y,134,65,1,VOID,3,0,0.06965,0.00002,0.07028,0.00002,0.07056,0.00089,-7.91E+01,250,0,0,1.13E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.749,0.157,0.766,7.29,-9.98E+00,7.29169,1.071,-999,999,999,-999,-999,99,99,54506.5,30.67545,26.31623,22.98768,101.78166,ABCD,54503.5508,0.7391,-6.17E-01,0.27387,9.81E-02,2.46E-02,18.24265,4.44E-02,9.06E-04,3.70E-05,7.54E-04,1.85E-06,-6.11E-07,51,46.71117,0.64455,0.38623,-9,-9,-9,-9,-9,0,37.36244,37.51231,0.10985,0.1087,0.0627,0.0265,-0.1718,-1.564,0.022,0.0202,1.82,0.00E+00,766,-0.1885,0.011,1,0.0062,0,2
SN:,2005ku,136,5,1,VOID,3,0,0.04525,0.00001,0.04397,0.00001,0.04439,0.00087,-1.21E+02,250,0,0,4.63E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,9.928,0.126,6.30E-02,0.857,-9.87E+00,0.86621,0.802,-999,999,999,-999,-999,99,99,53702.5703,63.87679,61.03614,61.03611,237.22066,bcdeh,53699.5078,0.2792,-1.83E-02,0.18028,7.28E-02,1.41E-02,17.2928,1.77E-02,2.17E-03,3.55E-05,5.03E-04,2.82E-07,-3.32E-07,24,42.75843,1.06E-02,0.242708,-9,-9,-9,-9,-9,0,36.42577,36.46921,0.16123,0.1621,0.0398,0.0417,-0.0779,-0.483,0.0344,0.0105,0.38,0.00E+00,1876,-0.0544,0.007,1,0.0214,0,0
SN:,2006py,137,5,1,VOID,3,0,0.05787,0.00001,0.05658,0.00001,0.05653,0.00088,14.34,250,0,0,5.17E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,9.8,0.145,-2.20E-01,9.78,-1.00E+01,9.78107,1.335,-999,999,999,-999,-999,99,99,54073.5312,76.85827,73.39953,58.36843,279.64642,bcdei,54071.2852,0.2926,0.16313,0.26254,1.22E-02,1.53E-02,17.60873,1.74E-02,1.62E-03,2.60E-05,2.14E-03,-1.30E-06,-2.72E-07,28,30.04163,0.36123,0.067921,-9,-9,-9,-9,-9,0,36.96139,37.01408,0.11826,0.1189,0.0383,0.0329,-0.0819,-0.692,0.0292,0.0136,0,0.00E+00,5272,-0.053,0.005,1,0.0102,0,1
SN:,2005eu,139,64,1,VOID,3,0,0.03449,0.005,0.03369,0.005,0.03516,0.00507,-4.28E+02,250,0,0,0.11306,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,9.146,2.90E-02,-3.04E-01,1.651,-9.45E+00,1.65125,0.722,-999,999,999,-999,-999,99,99,53663.3281,53.78873,51.20404,44.73999,293.48563,qrst,53660.7852,0.1386,1.36055,0.11636,-7.00E-02,2.34E-02,16.22705,3.53E-02,5.80E-03,1.89E-04,2.71E-04,-2.74E-06,-1.05E-06,91,92.26562,0.44324,0.509989,-9,-9,-9,-9,-9,0,35.99892,35.9452,0.12566,0.1263,0.0754,0.0524,0.0193,0.154,0.0344,0.0105,-0.33,0.00E+00,3242,-0.0119,0.003,1,0.0061,0,0
SN:,2002hu,141,63,1,VOID,3,0,0.0367,0.001,0.03591,0.001,0.03705,0.00132,-3.27E+02,250,0,0,3.84E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.461,0.227,4.00E-02,7.771,-1.04E+01,7.77431,1.027,-999,999,999,-999,-999,99,99,52591.2422,89.97723,77.05405,67.3597,370.50964,vwxy,52592.5039,0.1373,0.52595,0.14001,-5.45E-02,1.47E-02,16.4002,1.78E-02,4.94E-03,8.10E-05,8.08E-04,-5.03E-06,-9.37E-07,40,45.3107,0.26005,0.252437,-9,-9,-9,-9,-9,0,36.05504,36.06259,0.09276,0.0933,0.035,0.0498,-0.042,-0.452,0.0344,0.0105,-0.76,0.00E+00,8372,-0.0511,0.002,1,0.0037,0,0
SN:,2009do,143,65,1,VOID,3,0,0.03964,0.00001,0.04027,0.00001,0.04099,0.00087,-2.07E+02,250,0,0,1.27E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.73,0.195,0.14,10.14,-1.06E+01,10.14188,1.425,-999,999,999,-999,-999,99,99,54948.3008,57.14307,54.05423,43.29025,272.22543,ABCD,54946.2539,0.3566,-1.12E+00,0.22214,-4.62E-02,1.91E-02,16.84584,2.54E-02,3.28E-03,7.68E-05,1.17E-03,-3.89E-07,-1.07E-06,55,27.86168,0.99915,0.403923,-9,-9,-9,-9,-9,0,36.20463,36.28621,0.09575,0.0963,0.0474,0.0451,-0.116,-1.211,0.0344,0.0105,0.57,0.00E+00,9294,-0.0587,0.002,1,0.0036,0,0
SN:,2007cq,150,64,1,VOID,3,0,0.02604,0.00008,0.02481,0.00008,0.0251,0.00086,-8.40E+01,250,0,0,9.35E-02,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,9.742,0.169,-2.78E-01,0.751,-1.00E+01,0.76978,0.775,-999,999,999,-999,-999,99,99,54280.3047,83.0192,77.05344,67.35902,422.74875,qrst,54281.082,0.0987,-1.69E-01,0.19096,-2.16E-02,1.49E-02,15.60382,2.41E-02,1.03E-02,2.28E-04,1.18E-03,-1.49E-05,-2.71E-06,45,36.60954,0.80915,0.091367,-9,-9,-9,-9,-9,0,34.98002,35.20053,0.13237,0.1331,0.036,0.073,-0.2549,-1.926,0.0344,0.0105,3.46,0.00E+00,1343,-0.0262,0.007,1,0.0096,0,0
