CID_1,Euclid_ID_x,IDSURVEY_1,zHD_1,zHDERR_1,HOST_LOGMASS_1,HOST_LOGMASS_ERR_1,HOST_LOGSFR_1,HOST_LOGSFR_ERR_1,HOST_LOGsSFR_1,HOST_LOGsSFR_ERR_1,HOST_COLOR_1,HOST_COLOR_ERR_1,logmass,logmass_err,MATCH,disk_sersic_sersic_index,disk_sersic_sersic_index_err,phz_pp_median_sfhage,phz_pp_mode_sfhage,phz_pp_68_sfhage,phz_pp_median_sfhtimescale,phz_pp_mode_sfhtimescale,phz_pp_68_sfhtimescale,phz_pp_median_sfr,phz_pp_mode_sfr,phz_pp_68_sfr,phz_pp_median_stellarmass,phz_pp_mode_stellarmass,phz_pp_68_stellarmass,phz_pp_median_stellarmetallicity,phz_pp_mode_stellarmetallicity,phz_pp_68_stellarmetallicity,galaxyclass,sfhtype,imf,CID string,VARNAMES:,CID_2,CIDint,IDSURVEY_2,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD_2,zHDERR_2,VPEC,VPECERR,LENSDMU,LENSDMUERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS_2,HOST_LOGMASS_ERR_2,HOST_LOGSFR_2,HOST_LOGSFR_ERR_2,HOST_LOGsSFR_2,HOST_LOGsSFR_ERR_2,HOST_COLOR_2,HOST_COLOR_ERR_2,HOST_MAG_g,HOST_MAG_i,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_i,HOST_SBMAG_g,HOST_SBMAG_i,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,SNRSUM,BANDLIST,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RADIUS_POP,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2_BEAMS,PROBCC_BEAMS,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,IDSAMPLE,IZBIN
1257228,-5.2E17,10,1.02433,0.00226,9.741,0.015,0.918,0.208,-8.823,0.23624,0.002,-999,9.741,0.015,false,,,2.046113968,2.545933723,"[0.6057546138763428,2.982858657836914]",1.966595054,0.743603289,"[0.5798322558403015,10.565820693969727]",0.902507186,0.496398807,"[0.5002192258834839,1.2686861753463745]",9.9037714,9.993199348,"[9.744134902954102,10.007412910461426]",0.542495787,0.381879747,"[0.25172674655914307,0.8727947473526001]",-99,-99,-99,1257228,SN:,1257228,1257228,10,0,C3,3,0,1.02514,0.001,1.02433,0.001,1.02433,0.00226,0.0,300,0,0,0.00772,1,2,4707,-9,-9,1.0251,0.001,51.95377,-28.739288,0.193,0.259,-4.55,9.741,0.015,0.918,0.208,-8.82,0.23624,0.002,-999,24.25,23.26,4.78,12.32,25.80143,24.77347,56602.1328,13.20008,11.39661,-99.0,35.0733,iz,56612.6875,1.2044,1.59858,0.82872,-0.176,0.0885,24.30619,0.0653,3.4E-6,2.04E-7,0.00491,-1.22E-7,5.31E-9,32,50.28986,0.0209,0.792633,7.0E-4,0.9077,3.0E-4,4.0E-4,0.0,0,44.01661,44.12961,0.176,176.3295,0.3508,0.0028,-0.1213,-0.689,0.0083,0.0289,1.76,1.0,240,0.4232,0.028,0.249,0.0,3,18
1332819,-5.2E17,10,0.3418,0.00167,10.748,0.007,0.978,0.15,-9.759,0.15241,1.241,-999,10.748,0.007,true,,,3.088612556,3.088612556,"[2.161911725997925,3.0886125564575195]",0.929990411,0.929990411,"[0.9299904108047485,3.9082298278808594]",1.428699374,1.428699374,"[1.4286993741989136,1.985543131828308]",10.98709965,10.98709965,"[10.905328750610352,10.987099647521973]",1.135583162,1.135583162,"[0.5520010590553284,1.1355831623077393]",-99,-99,-99,1332819,SN:,1332819,1332819,10,0,C3,3,0,0.34234,0.001,0.3418,0.001,0.3418,0.00167,0.0,300,0,0,0.00773,1,1,40306,-9,-9,0.3423,0.001,51.964836,-28.707684,0.26,0.256,-9.0,10.748,0.007,0.978,0.15,-9.76,0.15241,1.241,-999,22.09,20.16,38.26,210.37,23.54314,21.69254,57327.0977,57.11514,41.73528,34.40472,159.44362,griz,57323.6797,0.157,0.0245,0.15835,0.0522,0.0135,21.90828,0.0174,3.1E-5,4.97E-7,8.17E-4,-5.22E-8,-4.1E-9,39,33.58929,0.71465,0.174346,0.9847,1.0,1.0,0.9997,1.0,0,41.15902,41.27802,0.15145,0.1509,0.0451,0.0073,-0.1215,-0.802,0.0025,0.0125,0.66,0.0,7844,-0.0672,0.004,1.0,0.0196,3,10
1346628,-5.2E17,10,0.53191,0.00183,11.037,0.017,1.064,0.352,-10.137,0.39047,1.16,-999,11.037,0.017,true,,,4.80883503,4.80883503,"[4.808835029602051,4.808835029602051]",5.739683628,5.739683628,"[5.739683628082275,5.739683628082275]",1.723210335,1.723210335,"[1.723210334777832,1.723210334777832]",10.99504662,10.99504662,"[10.995046615600586,10.995046615600586]",0.826692224,0.826692224,"[0.8266922235488892,0.8266922235488892]",-99,-99,-99,1346628,SN:,1346628,1346628,10,0,C3,3,0,0.53253,0.001,0.53191,0.001,0.53191,0.00183,0.0,300,0,0,0.00842,1,2,45088,-9,-9,0.5325,0.001,51.978432,-28.053236,0.536,0.39,-3.7,11.037,0.017,1.064,0.352,-10.1,0.39047,1.16,-999,22.57,20.37,22.75,158.25999,24.10755,22.00157,57401.0742,33.72766,22.46234,16.88833,63.48851,riz,57396.2539,0.5894,-0.951,0.77148,0.0573,0.0431,23.23204,0.0406,9.15E-6,3.42E-7,0.0144,-1.5E-7,-1.06E-8,14,7.02077,0.93391,0.370073,0.9986,0.9633,1.0,0.9967,0.9997,0,42.36618,42.40891,0.19748,0.1998,0.1433,0.0049,-0.0364,-0.184,-0.0064,0.011,0.58,1.01E-5,7138,-0.131,0.005,1.0,0.0172,3,14
1343759,-5.2E17,10,0.50617,0.00181,9.399,0.015,1.351,0.076,-8.042,0.0817068,0.19,-999,9.399,0.015,false,,,1.773530841,2.073336124,"[0.8440552949905396,3.1471781730651855]",3.762114525,0.95685631,"[0.8460325002670288,17.640283584594727]",0.458502114,0.239849508,"[0.2600611746311188,0.7394092679023743]",9.406083107,9.406083107,"[9.302446365356445,9.496683120727539]",1.344627976,1.173664331,"[0.9784786105155945,1.7287333011627197]",-99,-99,-99,1343759,SN:,1343759,1343759,10,1,C3,3,0,0.50677,0.001,0.50617,0.001,0.50617,0.00181,0.0,300,0,0,0.00729,1,3,44326,-9,-9,0.5068,0.001,51.978951,-28.5648,1.325,1.618,-2.22,9.399,0.015,1.351,0.076,-8.04,0.0817,0.19,-999,23.47,22.29,3.76,11.04,26.06203,24.89258,57395.1602,79.70959,54.2986,48.33952,146.63208,riz,57395.5977,0.3573,0.5072,0.41471,-0.0592,0.0251,22.59821,0.0261,1.64E-5,3.94E-7,0.00452,-9.78E-8,-7.93E-9,13,13.44984,0.4137,0.259949,0.999,0.9975,1.0,0.9764,0.9997,0,42.17726,42.28048,0.13092,0.1312,0.0817,0.0052,-0.0994,-0.76,-0.0038,0.0132,0.3,6.61E-6,7532,0.0032,0.003,1.0,0.0092,3,13
1581017,-5.2E17,10,0.83813,0.00209,10.909,0.015,-5.889,1.668,-16.788,1.6729,1.163,-999,10.909,0.015,false,,,4.672009945,5.279684544,"[2.7394206523895264,5.279684543609619]",0.053400751,0.125781894,"[0.016740484163165092,0.12578189373016357]",-13.48165226,-13.07099056,"[-112.71076965332031,-9.812797546386719]",11.13136673,11.14331245,"[10.985251426696777,11.149124145507812]",0.769381106,0.686752439,"[0.686752438545227,1.1241215467453003]",-99,-99,-99,1581017,SN:,1581017,1581017,10,0,C3,3,0,0.83888,0.001,0.83813,0.001,0.83813,0.00209,0.0,300,0,0,0.00791,1,1,107879,-9,-9,0.8389,0.001,51.985744,-27.794317,1.912,1.108,-9.0,10.909,0.015,-5.89,1.668,-16.8,1.6729,1.163,-999,25.81,22.37,0.29,4.43,27.5,25.88399,57730.1289,14.03634,9.56942,-99.0,36.89834,iz,57727.7812,0.7125,0.84136,0.60654,-0.0568,0.0923,24.24172,0.052,3.61E-6,1.73E-7,-4.59E-4,-7.13E-8,-5.72E-9,26,14.88933,0.95932,0.338472,0.9757,0.9462,0.9995,0.9968,0.9978,0,43.80318,43.59959,0.239,0.2422,0.3105,0.0034,0.2165,0.906,-0.0129,0.0174,1.75,3.37E-4,4301,0.1028,0.008,0.585,0.0,3,17
1257646,-5.2E17,10,0.84094,0.0021,10.937,0.027,0.134,10.134,-10.781,10.1342,1.553,-999,10.937,0.027,false,,,2.397558928,0.011986715,"[0.013127226382493973,2.8812620639801025]",0.069224194,0.13693358,"[0.020832672715187073,0.4557117521762848]",-9.854284286,2.885806799,"[-49.76319885253906,2.8858067989349365]",10.92114353,10.86328888,"[10.863288879394531,10.943751335144043]",1.310517073,1.005086422,"[1.0050864219665527,1.8067338466644287]",-99,-99,-99,1257646,SN:,1257646,1257646,10,0,C3,3,0,0.84169,0.001,0.84094,0.001,0.84094,0.0021,0.0,300,0,0,0.00949,1,1,6189,-9,-9,0.8417,0.001,51.994774,-27.733772,0.252,0.289,-9.0,10.937,0.027,0.134,10.134,-10.8,10.1342,1.553,-999,25.66,22.33,1.45,27.89,27.09658,23.88638,56611.2852,12.24246,8.21783,-99.0,31.17323,iz,56610.7109,0.895,-0.541,0.6353,0.0261,0.10811,24.24158,0.0516,3.61E-6,1.71E-7,-0.0067,-5.63E-8,-6.74E-9,30,24.34793,0.75606,0.200307,0.9667,0.9435,0.9996,0.9989,0.9924,0,43.58194,43.60841,0.2687,0.2724,0.3631,0.0033,-0.0136,-0.05,-0.0129,0.0174,1.17,7.89E-4,8169,-0.1701,0.006,0.542,0.0,3,17
1295550,-5.2E17,10,0.8727,0.00212,9.905,0.002,1.339,0.0,-8.572,0.0,-0.065,-999,9.905,0.002,false,,,5.203978062,5.203978062,"[5.203978061676025,5.437340259552002]",31.12292862,31.12292862,"[3.3770744800567627,31.122928619384766]",1.843434095,1.843434095,"[1.6071436405181885,1.8434340953826904]",11.04823875,11.04823875,"[11.026874542236328,11.050431251525879]",1.790360689,1.790360689,"[1.1875299215316772,1.790360689163208]",-99,-99,-99,1295550,SN:,1295550,1295550,10,0,C3,3,0,0.87345,0.001,0.8727,0.001,0.8727,0.00212,0.0,300,0,0,0.00716,1,1,27592,-9,-9,0.8734,0.001,52.003433,-28.844431,1.006,0.972,-9.0,9.905,0.002,1.339,0.0,-8.57,0.0,-0.065,-999,23.67,21.83,6.25,34.58,25.5103,23.65294,56903.2617,8.44559,7.2085,-99.0,17.9298,iz,56910.4141,1.8031,-1.5,1.01986,0.17769,0.20795,24.70633,0.10584,2.35E-6,2.29E-7,0.0455,-1.14E-7,-2.01E-8,26,13.32065,0.98091,0.77452,0.9796,0.8946,0.9906,0.9992,0.9979,0,43.83427,43.70624,0.41672,0.4223,0.6176,0.0032,0.1409,0.338,-0.0129,0.0174,2.16,3.91E-4,246,-0.6286,0.023,0.454,0.0,3,17
1290007,-5.2E17,10,0.43112,0.00175,9.859,0.013,1.189,0.064,-8.684,0.087046,0.523,-999,9.859,0.013,false,,,2.088722706,2.088722706,"[0.7209257483482361,4.638967990875244]",1.457707524,3.663514853,"[0.5267452597618103,3.6635148525238037]",0.978853405,0.978853405,"[0.2025783360004425,1.1659932136535645]",9.889192581,9.889192581,"[9.818029403686523,10.050056457519531]",0.720659614,0.720659614,"[0.6189347505569458,0.8179225325584412]",-99,-99,-99,1290007,SN:,1290007,1290007,10,0,C3,3,0,0.4317,0.001,0.43112,0.001,0.43112,0.00175,0.0,300,0,0,0.00739,1,2,25441,-9,-9,0.4317,0.001,52.02475,-28.404896,0.875,1.007,-3.05,9.859,0.013,1.189,0.064,-8.68,0.087,0.523,-999,23.0,21.55,10.01,40.65,24.99891,23.47735,56885.3477,42.91811,32.91878,26.13276,85.50112,riz,56891.7305,0.5209,-0.317,0.46116,0.0753,0.0417,22.74054,0.0546,1.44E-5,7.24E-7,0.00929,-2.36E-7,-2.63E-8,20,15.22346,0.76348,0.272493,0.9093,0.98,0.9842,0.9964,0.9996,0,41.79286,41.8676,0.22284,0.222,0.1022,0.0059,-0.0783,-0.351,0.0036,0.013,0.92,1.26E-5,1816,-0.0322,0.011,1.0,0.0379,3,12
1290176,-5.2E17,10,0.7953,0.00206,10.472,0.017,-0.249,6.458,-10.734,6.45894,1.144,-999,10.472,0.017,false,,,1.961079717,2.692855597,"[1.337038516998291,2.6928555965423584]",0.074756376,0.531952262,"[0.02553837187588215,0.21921569108963013]",-7.089179993,0.544054449,"[-20.373775482177734,-0.8260052800178528]",10.38085365,10.45867348,"[10.289406776428223,10.424241065979004]",0.76325804,0.322854787,"[0.5538236498832703,1.0984737873077393]",-99,-99,-99,1290176,SN:,1290176,1290176,10,0,C3,3,0,0.79602,0.001,0.7953,0.001,0.7953,0.00206,0.0,300,0,0,0.0089,1,1,26992,-9,-9,0.796,0.001,52.035427,-28.06489,0.587,0.72,-9.0,10.472,0.017,-0.249,6.458,-10.7,6.45894,1.144,-999,25.29,22.56,1.47,20.38,27.08171,24.22699,56903.2617,13.20362,10.40406,7.04569,32.9595,riz,56898.0039,0.7431,0.6491,0.89862,0.0854,0.0606,24.04804,0.0851,4.31E-6,3.38E-7,0.0178,-2.7E-7,-6.52E-9,30,20.20076,0.91121,0.357689,0.873,0.985,0.9995,0.9976,0.9924,0,43.37373,43.46128,0.2388,0.242,0.2493,0.0035,-0.0746,-0.313,-0.0129,0.0174,1.03,4.09E-4,5024,-0.1412,0.008,0.899,0.0,3,17
1300912,-5.2E17,10,0.3378,0.00167,9.59,0.014,0.954,0.264,-8.621,0.26605,0.457,-999,9.59,0.014,true,,,1.10040164,1.0613482,"[0.7039600610733032,4.872209072113037]",0.328008026,0.328008026,"[0.150093212723732,3.750873327255249]",0.445972443,0.53463006,"[-0.021561935544013977,0.5346300601959229]",9.620223045,9.620223045,"[9.559831619262695,9.863797187805176]",0.241081759,0.218356788,"[0.18089434504508972,0.6598259210586548]",-99,-99,-99,1300912,SN:,1300912,1300912,10,1,C3,3,0,0.33834,0.001,0.33779,0.001,0.3378,0.00167,0.0,300,0,0,0.00717,1,1,-5076,-9,-9,0.3383,0.001,52.038166,-27.532742,1.059,0.906,-9.0,9.59,0.014,0.954,0.264,-8.62,0.26605,0.457,-999,23.26,22.07,10.09,32.02,24.99027,23.73645,56949.3516,93.66586,60.93449,38.5083,193.93367,griz,56946.2344,0.1911,-0.546,0.17154,0.062,0.0163,22.1441,0.0208,2.49E-5,4.78E-7,9.71E-4,-4.65E-8,-5.92E-9,43,34.92966,0.80467,0.275457,0.809,0.9867,1.0,0.9997,1.0,0,41.1826,41.24838,0.21167,0.2109,0.0478,0.0074,-0.0683,-0.323,0.0025,0.0125,0.79,0.0,1525,-0.015,0.012,1.0,0.0412,3,10
1315974,-5.2E17,10,0.81174,0.00207,10.786,0.02,1.505,0.269,-9.274,0.27102,0.767,-999,10.786,0.02,false,,,6.927562714,6.927562714,"[2.905646324157715,6.927562713623047]",6.964054108,6.964054108,"[1.1215718984603882,6.964054107666016]",1.505632043,1.505632043,"[1.4573278427124023,1.5056320428848267]",10.93920326,10.93920326,"[10.821462631225586,10.939203262329102]",0.614998877,0.614998877,"[0.6149988770484924,0.8950378894805908]",-99,-99,-99,1315974,SN:,1315974,1315974,10,0,C3,3,0,0.81246,0.001,0.81174,0.001,0.81174,0.00207,0.0,300,0,0,0.00726,1,1,-9306,-9,-9,0.8125,0.001,52.042503,-28.777254,2.367,2.2,-9.0,10.786,0.02,1.505,0.269,-9.27,0.27102,0.767,-999,23.78,21.88,2.84,16.86,26.3667,24.43286,57001.1992,14.07881,7.80515,7.35218,31.38496,riz,56997.5742,0.7316,-1.55,0.62108,0.0233,0.0645,24.34398,0.0601,3.28E-6,1.82E-7,0.0052,-7.12E-8,-1.23E-9,40,26.61978,0.9483,0.521697,0.9485,0.9833,0.9992,0.9991,0.998,0,43.55813,43.51519,0.21794,0.2209,0.2399,0.0034,0.0558,0.256,-0.0129,0.0174,0.81,1.83E-4,5108,-0.2048,0.008,0.807,0.0,3,17
1280762,-5.2E17,10,0.62617,0.00191,9.276,0.018,1.032,0.503,-8.253,0.50589,0.149,-999,9.276,0.018,false,,,1.206872702,0.032911971,"[0.171024888753891,4.654208660125732]",2.012472153,2.55070591,"[0.17560544610023499,9.877640724182129]",0.429667294,1.834737659,"[-0.06751322746276855,0.8288910984992981]",9.162630081,9.786902428,"[8.88925552368164,9.347362518310547]",0.978755474,0.114553221,"[0.31677326560020447,1.3713370561599731]",-99,-99,-99,1280762,SN:,1280762,1280762,10,0,C3,3,0,0.62682,0.001,0.62617,0.001,0.62617,0.00191,0.0,300,0,0,0.00883,1,2,4260,-9,-9,0.6268,0.001,52.046097,-28.494738,0.242,0.35,-4.67,9.276,0.018,1.032,0.503,-8.25,0.50589,0.149,-999,24.22,23.03,4.81,14.03,25.79464,24.63236,57265.3008,13.48921,12.88431,11.83006,39.09488,riz,57261.7305,0.6144,-0.0248,0.62714,0.0239,0.0576,23.8651,0.0628,5.1E-6,2.95E-7,0.02,-1.53E-7,-1.16E-8,34,27.82174,0.76358,0.080139,0.9049,0.985,0.9582,0.8653,0.9947,0,43.14596,42.83362,0.21856,0.2244,0.153,0.0043,0.3062,1.401,0.0062,0.0107,2.72,0.00105,4646,-0.0497,0.007,1.0,0.0231,3,15
1289600,-5.2E17,10,0.41962,0.00174,9.451,0.005,1.26,0.092,-8.198,0.0961665,0.208,-999,9.451,0.005,false,,,2.355100393,2.417649746,"[1.0744390487670898,3.4633147716522217]",0.871758759,0.871758759,"[0.1934325098991394,1.5976431369781494]",0.034749061,0.37132436,"[-0.4200175106525421,0.6630942225456238]",9.467370033,9.716477394,"[9.324798583984375,9.716477394104004]",0.929217279,0.966703117,"[0.5227423310279846,1.0504233837127686]",-99,-99,-99,1289600,SN:,1289600,1289600,10,101,C3,3,0,0.42019,0.001,0.41962,0.001,0.41962,0.00174,0.0,300,0,0,0.00806,1,3,4482,-9,-9,0.4202,0.001,52.047855,-27.862896,0.646,0.686,-3.48,9.451,0.005,1.26,0.092,-8.2,0.0962,0.208,-999,23.07,21.95,13.04,36.53,24.71181,23.59338,57288.3164,51.96182,49.11726,35.67554,140.50485,riz,57283.0703,0.3952,1.3583,0.26133,0.0912,0.0288,22.65245,0.0327,1.56E-5,4.7E-7,0.00128,-4.49E-8,-1.15E-8,37,16.65673,0.99841,0.545323,0.9791,0.8296,0.9996,0.9993,1.0,0,41.85497,41.79844,0.22278,0.2219,0.0799,0.0061,0.053,0.238,0.0036,0.013,0.85,0.0,1048,0.0504,0.015,1.0,0.042,3,12
1817265,-5.21E17,10,0.87998,0.00213,10.42,0.01,0.634,0.166,-9.785,0.17426,0.941,-999,10.42,0.01,false,,,0.05342466,0.041880816,"[0.03707324340939522,0.1132536381483078]",1.073170781,0.016556773,"[0.03770085796713829,9.522441864013672]",2.350234032,2.511274338,"[2.019953489303589,2.5112743377685547]",10.27774715,10.4285183,"[9.97614574432373,10.428518295288086]",1.752985239,1.922492862,"[1.0695422887802124,1.9333962202072144]",-99,-99,-99,1817265,SN:,1817265,1817265,10,0,C3,3,0,0.88074,0.001,0.87998,0.001,0.87998,0.00213,0.0,300,0,0,0.00696,1,1,125441,-9,-9,0.8807,0.001,52.050388,-28.380188,0.457,0.649,-9.0,10.42,0.01,0.634,0.166,-9.79,0.17426,0.941,-999,24.84,23.07,2.55,13.22,26.48365,24.69692,57996.3945,8.0036,7.65069,-99.0,19.10454,iz,58011.2539,1.3722,-0.811,1.04258,0.0262,0.1794,24.8775,0.0906,2.01E-6,1.68E-7,0.00856,-1.0E-7,-1.44E-8,32,35.23179,0.31778,0.284013,0.9413,0.97,0.9967,0.9968,0.106,0,44.24023,43.72818,0.3299,0.691,0.5657,0.0032,0.525,1.591,-0.0129,0.0174,3.17,0.766,3520,-0.2382,0.008,0.339,0.0,3,17
1337541,-5.21E17,10,1.05479,0.00229,10.827,0.009,2.376,0.0,-8.459,0.0,0.511,-999,10.827,0.009,false,,,0.111598134,0.060704675,"[0.06070467457175255,0.21279948949813843]",0.05271551,0.01800237,"[0.01800237037241459,0.43883395195007324]",2.878383875,2.878383875,"[2.7991461753845215,2.9013257026672363]",10.80848026,10.78493118,"[10.784931182861328,10.851790428161621]",1.423214912,0.725603759,"[0.7256037592887878,1.6450542211532593]",-99,-99,-99,1337541,SN:,1337541,1337541,10,0,C3,3,0,1.05561,0.001,1.05479,0.001,1.05479,0.00229,0.0,300,0,0,0.0091,3,5,369065,-9,-9,1.0556,0.001,52.050224,-28.56477,1.464,1.147,-1.6,10.827,0.009,2.376,0.0,-8.46,0.0,0.511,-999,24.51,22.53,2.86,17.34,26.35909,24.40238,57365.1367,12.72528,10.46922,-99.0,26.03878,iz,57355.9922,1.1872,1.47929,0.98937,0.187,0.1228,24.36531,0.0831,3.22E-6,2.46E-7,0.00611,-1.8E-7,6.45E-9,24,22.10683,0.57289,0.794787,0.6878,0.9587,0.9985,0.9843,0.0988,0,44.04047,44.20711,0.16441,0.2373,0.4636,0.0028,-0.1145,-0.697,-0.0521,0.0451,1.3,0.513,216,-0.67,0.028,0.125,0.0,3,19
1330350,-5.21E17,10,0.76303,0.00203,10.99,0.004,0.573,0.095,-10.421,0.10878,1.641,-999,10.99,0.004,false,,,3.228049517,4.815732479,"[0.9180936217308044,4.815732479095459]",0.653000653,0.862710834,"[0.1568792313337326,0.8627108335494995]",0.712767363,0.573043287,"[0.5728198289871216,1.0563998222351074]",10.79142189,10.86410999,"[10.699485778808594,10.864109992980957]",0.338176608,0.338176608,"[0.12677395343780518,0.5619862079620361]",-99,-99,-99,1330350,SN:,1330350,1330350,10,0,C3,3,0,0.76374,0.001,0.76302,0.001,0.76303,0.00203,0.0,300,0,0,0.0078,1,1,39436,-9,-9,0.7637,0.001,52.064053,-27.787922,0.55,0.704,-9.0,10.99,0.004,0.573,0.095,-10.4,0.10878,1.641,-999,25.4,22.67,1.81,19.9,26.8558,24.25287,57311.2344,24.52503,19.28078,13.38499,47.59665,riz,57314.6992,0.6196,-0.118,0.52913,0.0232,0.0396,24.03343,0.0388,4.37E-6,1.56E-7,0.00579,-5.96E-8,-1.06E-9,43,28.78761,0.95252,0.086838,0.983,0.9966,0.9999,0.9994,0.9999,0,43.38159,43.3522,0.17534,0.1797,0.1547,0.0036,0.0115,0.066,0.0179,0.0134,0.32,4.59E-6,14746,-0.0974,0.005,1.0,0.0056,3,16
1324685,-5.21E17,10,0.54183,0.00184,10.087,0.016,0.564,0.277,-9.537,0.2813,0.759,-999,10.087,0.016,false,,,0.062334117,0.044949878,"[0.028989160433411598,4.75604248046875]",0.408397615,0.016264783,"[0.016264783218503,4.081977367401123]",2.559577703,2.834132195,"[0.37236031889915466,2.834132194519043]",10.49789619,10.74867535,"[9.98029899597168,10.748675346374512]",1.457565069,1.723823428,"[1.0815231800079346,1.7238234281539917]",-99,-99,-99,1324685,SN:,1324685,1324685,10,0,C3,3,0,0.54244,0.001,0.54183,0.001,0.54183,0.00184,0.0,300,0,0,0.00738,1,1,25719,-9,-9,0.5424,0.001,52.068424,-28.829351,2.067,2.402,-9.0,10.087,0.016,0.564,0.277,-9.54,0.2813,0.759,-999,23.65,22.07,2.42,11.8,26.54046,24.8203,57044.1172,46.68916,30.783,26.36648,100.30379,riz,57043.4727,0.4223,-0.758,0.45236,-0.0281,0.0303,23.09317,0.0282,1.04E-5,2.7E-7,0.00429,-6.04E-8,-5.77E-9,16,7.92187,0.95116,0.269326,0.9996,0.99,1.0,0.998,1.0,0,42.45177,42.45681,0.1366,0.1382,0.1017,0.0049,0.0013,0.01,-0.0064,0.011,-0.19,0.0,7350,-0.0544,0.004,1.0,0.0071,3,14
1259667,-5.21E17,10,0.65871,0.00194,10.095,0.017,0.663,0.311,-9.445,0.3423,0.686,-999,10.095,0.017,false,,,2.242156744,4.415766716,"[0.6590169072151184,4.415766716003418]",1.862733483,12.80492115,"[0.9336077570915222,12.80492115020752]",1.080506563,1.080506563,"[-0.3427027463912964,1.572378158569336]",10.18064213,10.24978065,"[9.3048095703125,10.249780654907227]",0.895815015,0.947747946,"[0.21083562076091766,1.4231061935424805]",-99,-99,-99,1259667,SN:,1259667,1259667,10,0,C3,3,0,0.65939,0.001,0.65871,0.001,0.65871,0.00194,0.0,300,0,0,0.00806,2,6,4365,-9,-9,0.6594,0.001,52.069096,-27.355251,0.918,1.175,-0.421,10.095,0.017,0.663,0.311,-9.45,0.3423,0.686,-999,24.25,22.35,4.28,23.64,25.92139,24.06588,56636.0547,20.30135,12.3426,11.92659,43.27356,riz,56634.3594,0.645,-0.648,0.53495,0.0419,0.0445,24.08011,0.0429,4.19E-6,1.66E-7,0.00856,-6.06E-8,-3.74E-9,36,19.56557,0.98829,0.257218,0.9918,0.99,0.9995,0.9992,0.9999,0,43.30961,42.96618,0.18905,0.194,0.1448,0.0041,0.3372,1.784,0.0062,0.0107,3.65,3.23E-5,11791,-0.1269,0.005,1.0,0.0135,3,15
1872097,-5.21E17,10,0.84132,0.0021,11.519,0.056,0.664,5.959,-10.842,5.96299,1.607,-999,11.519,0.056,false,,,5.952682018,6.563646317,"[3.443420886993408,6.56364631652832]",0.040710706,0.011365802,"[0.011365802027285099,0.24772582948207855]",-61.97483826,-240.065094,"[-240.06509399414062,-5.469674110412598]",11.58061028,11.6163311,"[11.457357406616211,11.616331100463867]",0.769381106,0.582256436,"[0.5822564363479614,0.8708844780921936]",-99,-99,-99,1872097,SN:,1872097,1872097,10,0,C3,3,0,0.84207,0.001,0.84132,0.001,0.84132,0.0021,0.0,300,0,0,0.00751,1,1,131280,-9,-9,0.8421,0.001,52.090843,-27.372688,2.42,1.859,-9.0,11.519,0.056,0.664,5.959,-10.8,5.96299,1.607,-999,24.87,21.42,0.14,6.79,27.5,25.42033,58040.3477,8.72301,7.53178,-99.0,21.95443,iz,58034.4727,1.1415,-1.84,0.79675,0.17367,0.16129,24.67117,0.0934,2.43E-6,2.09E-7,2.54E-5,-7.53E-8,-2.04E-8,29,22.73222,0.78865,0.844435,0.9406,0.9293,0.9994,0.9989,0.9259,0,43.72978,43.60961,0.33856,0.3452,0.4901,0.0033,0.1331,0.393,-0.0129,0.0174,1.79,0.0122,986,-0.572,0.013,0.475,0.0,3,17
